"25","NYX Soft Matte Lip Cream # SMLC15 - ATHENS","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787537872762_280x280.jpg","lipstick"
"26","NYX Soft Matte Lip Cream # SMLC21 - TRANSYLVANIA","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787541316197_280x280.jpg","lipstick"
"27","NYX Soft Matte Lip Cream # SMLC18 - PRAGUE","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787538545563_280x280.jpg","lipstick"
"28","NYX Liquid Suede Cream Lipstick # LSCL12 - VINTAGE","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787607895312_280x280.jpg","lipstick"
"29","NYX Butter Gloss # BLG07 - TIRAMISU","NYX","ลิปกลอสเนื้อครีมเนียนเรียบ รสชาติหวานละมุนดุจคุกกี้น้ำตาล ช่วยให้ริมฝีปากดูหวานฉ่ำอวบอิ่มโดยไม่เหนียวเหนอะหนะ","http://www.konvy.com/static/team/2016/1109/14786775135838_280x280.jpg","lipstick"
"30","NYX Soft Matte Lip Cream # SMLC13 - SYDNEY","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787537479789_280x280.jpg","lipstick"
"31","NYX Soft Matte Lip Cream # SMLC16 - CAIRO","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787538093421_280x280.jpg","lipstick"
"32","NYX Matte Lipstick # MLS11 - TEA ROSE","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787526722120_280x280.jpg","lipstick"
"33","NYX Soft Matte Lip Cream # SMLC24 - PARIS","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787598698063_280x280.jpg","lipstick"
"34","NYX Matte Lipstick # MLS32 - SIREN","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787533059844_280x280.jpg","lipstick"
"35","NYX Cosmic Metals Lip Cream # CMLC01 - GALACTIC","NYX","ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ","http://www.konvy.com/static/team/2016/1110/14787620097488_280x280.jpg","lipstick"
"36","NYX Soft Matte Lip Cream # SMLC29 - VANCOUVER","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787601237925_280x280.jpg","lipstick"
"37","NYX Liquid Suede Cream Lipstick # LSCL13 - RESPECT THE PINK","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787611505249_280x280.jpg","lipstick"
"38","NYX Butter Gloss # BLG10 - CHEER CHEESE CAKE","NYX","ลิปกลอสเนื้อครีมเนียนเรียบ รสชาติหวานละมุนดุจคุกกี้น้ำตาล ช่วยให้ริมฝีปากดูหวานฉ่ำอวบอิ่มโดยไม่เหนียวเหนอะหนะ","http://www.konvy.com/static/team/2016/1109/14786775639573_280x280.jpg","lipstick"
"39","NYX Xtreme Lip Cream # XLC01 - DOLLY GIRL","NYX","ลิปจิ้มจุ่มเนื้อกำมะหยี่นุ่มเนียน ให้สัมผัสแวววาวแบบลิปกลอสแต่สีสวยเด่นคมชัดเหมือนลิปสติก","http://www.konvy.com/static/team/2016/1110/14787585246494_280x280.jpg","lipstick"
"40","NYX Soft Matte Lip Cream # SMLC31 - MOSCOW","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787601763332_280x280.jpg","lipstick"
"41","NYX Liquid Suede Cream Lipstick # LSCL05 - ORANGE COUNTY","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787605737605_280x280.jpg","lipstick"
"42","NYX Liquid Suede Cream Lipstick # LSCL16 - LITTLE DENIM DRESS","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787612316137_280x280.jpg","lipstick"
"43","NYX Soft Matte Lip Cream # SMLC07 - ADDIS ABABA","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787536076538_280x280.jpg","lipstick"
"44","NYX Lip Lingerie # LIPLI10 - TEDDY","NYX","ลิควิดลิปสติกที่ได้รับความนิยมไปทั่วโลก! เมื่อทาจะเซ็ตตัวเป็นลิปแมตต์ที่ติดทนยาวนานตลอดวัน โดดเด่นด้วยโทนที่นู้ดอบอุ่นคลาสสิค","http://www.konvy.com/static/team/2016/1110/14787610617102_280x280.jpg","lipstick"
"45","NYX Matte Lipstick # MLS15 - WHIPPED CAVIAR","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787527683964_280x280.jpg","lipstick"
"46","NYX Xtreme Lip Cream # XLC10 - NATURAL","NYX","ลิปจิ้มจุ่มเนื้อกำมะหยี่นุ่มเนียน ให้สัมผัสแวววาวแบบลิปกลอสแต่สีสวยเด่นคมชัดเหมือนลิปสติก","http://www.konvy.com/static/team/2016/1110/14787591014164_280x280.jpg","lipstick"
"47","NYX Liquid Suede Cream Lipstick # LSCL17 - JET SET","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787612544506_280x280.jpg","lipstick"
"48","NYX Cosmic Metals Lip Cream # CMLC03 - OUT OF WORLD","NYX","ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ","http://www.konvy.com/static/team/2016/1110/14787620584882_280x280.jpg","lipstick"
"49","NYX Cosmic Metals Lip Cream # CMLC11 - EXTRATERRESTRI","NYX","ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ","http://www.konvy.com/static/team/2016/1110/14787622706467_280x280.jpg","lipstick"
"50","NYX Matte Lipstick # MLS41 - UP THE BASS","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787617413556_280x280.jpg","lipstick"
"51","NYX Velvet Matte Lipstick # VMLS07 - MIAMI NIGHTS","NYX","ลิปสติกเนื้อแมตต์ที่คงความชุ่มชื่นให้ริมฝีปากตลอดทั้งวัน  เฉดสีใหม่ที่สวยโดดเด่นและหรูหรา เปลี่ยนริมฝีปากซีดจางให้สดใสชวนสัมผัส","http://www.konvy.com/static/team/2016/1110/14787623673763_280x280.jpg","lipstick"
"52","NYX Cosmic Metals Lip Cream # CMLC04 - DARK NEBULA","NYX","ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ","http://www.konvy.com/static/team/2016/1110/14787620884496_280x280.jpg","lipstick"
"53","NYX Matte Lipstick # MLS28 - COUTURE","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787532147154_280x280.jpg","lipstick"
"54","NYX Full Throttle Lipstick # FTLS09 - JOLT","NYX","ลิปสติกรุ่นใหม่ล่าสุด เคลือบริมฝีปากด้วยลิปแมตต์ที่คงความชุ่มชื่นให้ริมฝีปาก สร้างความสดใสสมบูรณ์แบบตามใจต้องการ","http://www.konvy.com/static/team/2016/1110/14787597736766_280x280.jpg","lipstick"
"55","NYX Cosmic Metals Lip Cream # CMLC12 - COMETS TAIL","NYX","ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ","http://www.konvy.com/static/team/2016/1110/14787623316573_280x280.jpg","lipstick"
"56","NYX Liquid Suede Cream Lipstick # LSCL20 - OH PUT IT ON","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787613696507_280x280.jpg","lipstick"
"57","NYX Matte Lipstick # MLS18 - BLOODY MARY","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787528422064_280x280.jpg","lipstick"
"58","NYX Matte Lipstick # MLS40 - ULTRA DARE","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787617118472_280x280.jpg","lipstick"
"59","NYX Cosmic Metals Lip Cream # CMLC05 - ASTEROID AURA","NYX","ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ","http://www.konvy.com/static/team/2016/1110/14787621126457_280x280.jpg","lipstick"
"60","NYX Full Throttle Lipstick # FTLS11 - LOADED","NYX","ลิปสติกรุ่นใหม่ล่าสุด เคลือบริมฝีปากด้วยลิปแมตต์ที่คงความชุ่มชื่นให้ริมฝีปาก สร้างความสดใสสมบูรณ์แบบตามใจต้องการ","http://www.konvy.com/static/team/2016/1110/14787598035954_280x280.jpg","lipstick"
"61","NYX Liquid Suede Cream Lipstick # LSCL08 - PINK LUST","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787607009513_280x280.jpg","lipstick"
"62","NYX Cosmic Metals Lip Cream # CMLC09 - CELESTIAL STAR","NYX","ลิปกลอสเฉดสีจัดจ้าน เนื้อครีมเรียบเนียนมาพร้อมกับเมทาลิคประกายมันวาว เพิ่มความหลากหลายให้ริมฝีปากแวววาวระยิบระยับดูมีมิติ","http://www.konvy.com/static/team/2016/1110/14787622194105_280x280.jpg","lipstick"
"63","NYX Matte Lipstick # MLS29 - SABLE","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787532389718_280x280.jpg","lipstick"
"64","NYX Matte Lipstick # MLS27 - EDEN","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787531909216_280x280.jpg","lipstick"
"65","NYX Matte Lipstick # MLS34 - HAZE","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787615196897_280x280.jpg","lipstick"
"66","NYX Matte Lipstick # MLS26 - SHY","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787530172295_280x280.jpg","lipstick"
"67","NYX Liquid Suede Cream Lipstick # LSCL10 - AMETHYST","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787607471402_280x280.jpg","lipstick"
"68","NYX Matte Lipstick # MLS42 - CRAVE","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787617679223_280x280.jpg","lipstick"
"69","NYX Matte Lipstick # MLS06 - SUMMER BREEZE","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787525651380_280x280.jpg","lipstick"
"70","NYX Velvet Matte Lipstick # VMLS11 - BLOOD LOVE","NYX","ลิปสติกเนื้อแมตต์ที่คงความชุ่มชื่นให้ริมฝีปากตลอดทั้งวัน  เฉดสีใหม่ที่สวยโดดเด่นและหรูหรา เปลี่ยนริมฝีปากซีดจางให้สดใสชวนสัมผัส","http://www.konvy.com/static/team/2016/1110/14787624937116_280x280.jpg","lipstick"
"71","NYX Matte Lipstick # MLS02 - SHOCKING PINK","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787524576498_280x280.jpg","lipstick"
"72","NYX Lip Lingerie # LIPLI03 - LACE DETAIL","NYX","ลิควิดลิปสติกที่ได้รับความนิยมไปทั่วโลก! เมื่อทาจะเซ็ตตัวเป็นลิปแมตต์ที่ติดทนยาวนานตลอดวัน โดดเด่นด้วยโทนที่นู้ดอบอุ่นคลาสสิค","http://www.konvy.com/static/team/2016/1110/14787608571304_280x280.jpg","lipstick"
"73","NYX Matte Lipstick # MLS35 - HONEYMOON","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787615444537_280x280.jpg","lipstick"
"74","NYX Liquid Suede Cream Lipstick # LSCL22 - DOWNTOWN BEAUTY","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787614449591_280x280.jpg","lipstick"
"75","NYX Lip Lingerie # LIPLI09 - CORSET","NYX","ลิควิดลิปสติกที่ได้รับความนิยมไปทั่วโลก! เมื่อทาจะเซ็ตตัวเป็นลิปแมตต์ที่ติดทนยาวนานตลอดวัน โดดเด่นด้วยโทนที่นู้ดอบอุ่นคลาสสิค","http://www.konvy.com/static/team/2016/1110/14787610389227_280x280.jpg","lipstick"
"76","NYX Matte Lipstick # MLS10 - PERFECT RED","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787526523953_280x280.jpg","lipstick"
"77","NYX Liquid Suede Cream Lipstick # LSCL19 - SUBVERSIVE SOCIALITE","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787613178592_280x280.jpg","lipstick"
"78","NYX Matte Lipstick # MLS21 - BUTTER","NYX","ลิปสติกเนื้อแมตต์เรียบลื่น อัดแน่นทุกอณูสีที่ชุ่มฉ่ำและติดทนยาวนาน","http://www.konvy.com/static/team/2016/1110/14787529062340_280x280.jpg","lipstick"
"79","NYX Liquid Suede Cream Lipstick # LSCL15 - RUN THE WORLD","NYX","ลิปสติกเนื้อครีมกำมะหยี่เรียบลื่น เมื่อแห้งจะกลายเป็นเนื้อแมตต์ที่กันน้ำและติดทนยาวนาน มอบสีสันที่โดดเด่นมีชีวิตชีวาทุกมุมมอง","http://www.konvy.com/static/team/2016/1110/14787612018893_280x280.jpg","lipstick"
"80","NYX Soft Matte Lip Cream # SMLC32 - ROME","NYX","ลิปแมตต์เนื้อครีมที่ได้รับความนิยมสูงสุด! เนื้อลิปนุ่มละมุนและให้ความชุ่มชื่นสู่ริมฝีปากมากกว่าลิปแมตต์อื่นๆ","http://www.konvy.com/static/team/2016/1110/14787602173639_280x280.jpg","lipstick"
